SID,SEASON,GEN_TIME,GEN_LAT,GEN_LON,GEN_NATURE,MAX_TIME,MAX_LAT,MAX_LON,MAX_INTENSITY_KT
1978323N08092,1978,1978-11-19 00:00:00,7.7,91.6,TS,1978-11-23 06:00:00,7.5,83.0,90.0
1978324S10097,1979,1978-11-19 12:00:00,-10.2,97.0,TS,1978-11-20 06:00:00,-12.0,95.1,40.0
1978330N09148,1978,1978-11-25 12:00:00,9.4,147.7,TS,1978-11-29 00:00:00,20.8,146.2,55.0
1978347N10127,1978,1978-12-13 00:00:00,10.0,126.5,DS,,,,
1978347S20041,1979,1978-12-13 00:00:00,-19.9,41.0,TS,1978-12-24 06:00:00,-22.2,36.6,82.0
1978354S10088,1979,1978-12-20 00:00:00,-9.8,87.5,TS,1978-12-22 00:00:00,-11.1,88.0,55.0
1978359S04172,1979,1978-12-24 12:00:00,-4.0,172.0,TS,1978-12-29 00:00:00,-14.8,178.6,55.0
1978361N02180,1979,1978-12-27 05:00:00,1.5,179.8,TS,1979-01-07 21:00:00,12.2,153.6,108.0
1978363S10136,1979,1978-12-29 00:00:00,-10.0,135.6,TS,1978-12-31 05:00:00,-14.4,140.9,80.0
1979002S04179,1979,1979-01-02 00:00:00,-4.2,179.1,TS,1979-01-07 03:00:00,-17.0,166.0,75.0
1979003S10052,1979,1979-01-03 06:00:00,-9.8,52.1,TS,1979-01-05 12:00:00,-14.0,54.1,82.0
1979008S14137,1979,1979-01-08 11:00:00,-13.9,137.2,TS,1979-01-09 23:00:00,-12.9,140.9,50.0
1979027S15167,1979,1979-01-27 00:00:00,-14.5,166.5,TS,1979-02-03 12:00:00,-32.0,169.0,55.0
1979031S12056,1979,1979-01-31 06:00:00,-12.0,55.8,TS,1979-02-09 12:00:00,-20.6,64.8,92.0
1979033S18151,1979,1979-02-01 12:00:00,-18.0,150.5,TS,1979-02-03 00:00:00,-12.2,157.8,40.0
1979035S19042,1979,1979-02-04 06:00:00,-18.7,41.5,TS,1979-02-04 06:00:00,-18.7,41.5,28.0
1979041S19051,1979,1979-02-10 06:00:00,-19.0,51.3,TS,1979-02-12 06:00:00,-17.4,57.6,36.0
1979042S05170,1979,1979-02-11 00:00:00,-4.8,170.1,TS,1979-02-17 00:00:00,-13.9,157.6,105.0
1979043S11161,1979,1979-02-11 23:00:00,-11.2,160.9,TS,1979-02-22 06:00:00,-15.2,138.3,95.0
1979045S18053,1979,1979-02-14 06:00:00,-17.5,53.3,TS,1979-02-14 06:00:00,-17.5,53.3,28.0
1979051S16187,1979,1979-02-20 00:00:00,-15.9,-172.7,TS,1979-02-22 00:00:00,-21.5,-171.1,55.0
1979066S13068,1979,1979-03-07 06:00:00,-13.5,68.3,TS,1979-03-09 06:00:00,-17.2,69.0,28.0
1979066S15124,1979,1979-03-07 00:00:00,-15.2,123.9,TS,1979-03-13 12:00:00,-24.8,113.0,105.0
1979075S13092,1979,1979-03-16 00:00:00,-13.0,92.0,TS,1979-03-19 15:00:00,-21.0,85.6,58.0
1979077N07150,1979,1979-03-18 00:00:00,7.1,150.0,TS,1979-03-23 21:00:00,19.1,137.3,90.0
1979082S10054,1979,1979-03-23 06:00:00,-10.1,54.0,TS,1979-03-26 18:00:00,-15.3,57.2,28.0
1979083S15184,1979,1979-03-24 00:00:00,-15.0,183.5,TS,1979-03-26 18:00:00,-17.7,181.9,115.0
1979090S12168,1979,1979-03-30 12:00:00,-12.0,168.2,TS,,,,
1979093S08156,1979,1979-04-03 00:00:00,-7.8,156.0,TS,1979-04-13 05:00:00,-10.7,138.4,35.0
1979094S10073,1979,1979-04-04 06:00:00,-10.0,73.0,TS,1979-04-11 09:00:00,-17.5,74.3,95.0
1979097S07091,1979,1979-04-07 06:00:00,-7.4,91.3,TS,1979-04-10 12:00:00,-14.6,95.4,50.0
1979098N02144,1979,1979-04-08 00:00:00,2.4,143.6,TS,1979-04-15 09:00:00,10.4,125.9,78.0
1979118S06094,1979,1979-04-28 00:00:00,-6.0,94.0,TS,1979-05-05 12:00:00,-6.8,82.5,50.0
1979122S04095,1979,1979-05-02 00:00:00,-4.3,94.7,TS,1979-05-06 06:00:00,-6.8,84.7,50.0
1979126N04148,1979,1979-05-06 00:00:00,4.0,147.5,TS,1979-05-13 12:00:00,13.0,119.7,40.0
1979126N07090,1979,1979-05-05 12:00:00,7.0,89.9,TS,1979-05-11 12:00:00,14.1,81.9,85.0
1979137N19116,1979,1979-05-17 00:00:00,19.1,115.7,TS,1979-05-23 12:00:00,22.8,128.6,40.0
1979137N19117,1979,1979-05-17 06:00:00,19.2,117.0,DS,,,,
1979152N11265,1979,1979-05-31 18:00:00,11.0,-95.5,TS,1979-06-04 00:00:00,17.1,-101.5,85.0
1979152N13253,1979,1979-05-31 18:00:00,13.5,-107.5,TS,1979-05-31 18:00:00,13.5,-107.5,25.0
1979163N17279,1979,1979-06-11 12:00:00,17.4,-81.1,TS,1979-06-12 18:00:00,19.5,-79.4,30.0
1979167N13071,1979,1979-06-16 00:00:00,13.3,70.6,TS,1979-06-19 00:00:00,18.2,62.0,50.0
1979168N13116,1979,1979-06-17 00:00:00,13.0,116.0,DS,,,,
1979171N10315,1979,1979-06-19 12:00:00,10.0,-45.0,TS,1979-06-22 12:00:00,14.2,-56.9,50.0
1979172N10257,1979,1979-06-21 06:00:00,9.5,-102.7,TS,1979-06-22 06:00:00,9.5,-108.1,45.0
1979174N07143,1979,1979-06-23 00:00:00,6.5,143.3,TS,1979-07-03 03:00:00,16.4,124.6,83.0
1979180N03155,1979,1979-06-28 18:00:00,2.8,155.0,TS,1979-07-05 00:00:00,10.4,135.7,55.0
1979190N20290,1979,1979-07-08 12:00:00,20.4,-70.0,TS,1979-07-08 18:00:00,21.0,-70.3,25.0
1979191N22264,1979,1979-07-09 12:00:00,22.0,-96.0,TS,1979-07-11 00:00:00,26.2,-91.6,65.0
1979192N30280,1979,1979-07-10 12:00:00,30.0,-79.8,TS,1979-07-11 12:00:00,32.6,-74.1,30.0
1979196N17257,1979,1979-07-14 18:00:00,17.0,-103.5,TS,1979-07-15 12:00:00,17.9,-106.9,45.0
1979197N13314,1979,1979-07-15 12:00:00,12.5,-46.3,TS,1979-07-24 12:00:00,28.8,-93.7,45.0
1979197N20252,1979,1979-07-16 02:00:00,20.3,-108.1,TS,1979-07-16 06:00:00,20.7,-108.9,29.0
1979198N11256,1979,1979-07-17 06:00:00,10.5,-103.7,TS,1979-07-21 00:00:00,16.9,-118.9,105.0
1979204N19143,1979,1979-07-23 00:00:00,19.0,142.5,TS,1979-07-23 06:00:00,19.6,140.8,20.0
1979205N10148,1979,1979-07-24 06:00:00,10.2,147.8,TS,1979-07-31 15:00:00,19.8,125.4,130.0
1979205N17325,1979,1979-07-23 12:00:00,17.0,-35.5,TS,1979-07-24 12:00:00,18.2,-42.1,30.0
1979206N19132,1979,1979-07-25 06:00:00,19.2,131.5,DS,1979-07-28 03:00:00,21.1,121.3,60.0
1979213N17306,1979,1979-07-31 12:00:00,17.0,-54.0,TS,1979-08-01 12:00:00,20.7,-62.3,30.0
1979214N12136,1979,1979-08-02 06:00:00,11.7,135.9,TS,1979-08-05 06:00:00,18.6,126.4,25.0
1979216N15111,1979,1979-08-03 18:00:00,15.2,110.8,DS,,,,
1979218N16149,1979,1979-08-06 00:00:00,16.0,149.0,DS,,,,
1979219N15138,1979,1979-08-07 00:00:00,15.0,138.0,TS,1979-08-15 03:00:00,26.4,124.2,90.0
1979220N18113,1979,1979-08-08 06:00:00,17.8,113.1,TS,,,,
1979224N32143,1979,1979-08-12 06:00:00,32.0,143.0,DS,,,,
1979228N11151,1979,1979-08-15 12:00:00,10.5,151.0,TS,1979-08-20 09:00:00,22.5,132.9,135.0
1979228N12169,1979,1979-08-16 00:00:00,11.8,168.5,TS,1979-08-18 06:00:00,13.9,166.2,20.0
1979230N11246,1979,1979-08-17 18:00:00,11.2,-113.8,TS,1979-08-22 12:00:00,18.2,-129.2,125.0
1979233N14258,1979,1979-08-21 00:00:00,13.9,-101.8,TS,1979-08-23 12:00:00,17.8,-117.8,100.0
1979238N12324,1979,1979-08-25 12:00:00,11.7,-36.1,TS,1979-08-30 18:00:00,16.6,-66.2,150.0
1979238N18266,1979,1979-08-25 12:00:00,18.0,-94.5,TS,1979-08-26 06:00:00,20.0,-96.0,30.0
1979238S08085,1980,1979-08-26 00:00:00,-8.1,85.3,TS,,,,
1979239N22153,1979,1979-08-27 00:00:00,21.5,152.5,DS,,,,
1979241N11335,1979,1979-08-29 06:00:00,11.0,-25.5,TS,1979-09-12 12:00:00,27.4,-87.0,115.0
1979242N22143,1979,1979-08-30 00:00:00,22.2,142.9,TS,1979-09-03 09:00:00,30.7,130.8,58.0
1979242N26271,1979,1979-08-30 00:00:00,25.5,-89.1,TS,1979-08-30 18:00:00,26.8,-91.8,35.0
1979243N19154,1979,1979-08-31 00:00:00,19.0,154.4,TS,1979-09-06 09:00:00,28.2,146.4,90.0
1979245N20338,1979,1979-09-01 12:00:00,19.9,-22.0,TS,1979-09-02 06:00:00,21.2,-26.0,30.0
1979247N15265,1979,1979-09-04 06:00:00,14.5,-95.0,TS,1979-09-04 06:00:00,14.5,-95.0,25.0
1979248N16339,1979,1979-09-04 12:00:00,15.5,-21.0,TS,1979-09-12 18:00:00,33.2,-47.8,85.0
1979252N16259,1979,1979-09-08 18:00:00,16.0,-101.0,TS,1979-09-11 18:00:00,21.1,-110.5,65.0
1979254N10140,1979,1979-09-11 00:00:00,10.1,140.2,TS,1979-09-17 03:00:00,13.8,125.9,70.0
1979258N10120,1979,1979-09-15 00:00:00,10.4,120.0,TS,1979-09-19 12:00:00,18.7,110.8,45.0
1979258N20273,1979,1979-09-15 00:00:00,20.3,-86.8,TS,1979-09-17 12:00:00,20.4,-94.3,75.0
1979259N11078,1979,1979-09-16 00:00:00,10.5,78.0,TS,1979-09-23 00:00:00,19.5,63.5,55.0
1979260N16312,1979,1979-09-16 12:00:00,15.6,-48.5,TS,1979-09-18 06:00:00,21.7,-51.6,30.0
1979262N15149,1979,1979-09-19 00:00:00,14.5,149.0,TS,1979-09-26 03:00:00,23.3,129.1,110.0
1979264N10087,1979,1979-09-21 00:00:00,10.2,86.5,TS,1979-09-21 06:00:00,11.8,85.7,25.0
1979266N18150,1979,1979-09-23 00:00:00,18.0,150.0,TS,1979-09-25 06:00:00,19.3,142.9,45.0
1979269N19133,1979,1979-09-25 12:00:00,18.8,132.7,TS,,,,
1979271N13113,1979,1979-09-28 00:00:00,13.2,113.1,TS,1979-10-10 03:00:00,11.6,116.4,110.0
1979273N11145,1979,1979-09-30 00:00:00,11.1,144.5,TS,1979-10-04 18:00:00,21.0,133.6,45.0
1979275N06159,1979,1979-10-02 05:00:00,5.5,158.7,TS,1979-10-12 09:00:00,16.9,137.4,165.0
1979277N13256,1979,1979-10-04 00:00:00,13.0,-104.0,TS,1979-10-05 06:00:00,14.6,-110.4,40.0
1979286N17273,1979,1979-10-12 12:00:00,16.9,-87.3,TS,1979-10-13 18:00:00,18.1,-85.5,30.0
1979290N11112,1979,1979-10-17 06:00:00,10.8,111.7,TS,,,,
1979297N12265,1979,1979-10-23 18:00:00,11.7,-95.3,TS,1979-10-27 18:00:00,17.0,-107.3,125.0
1979297N29294,1979,1979-10-23 12:00:00,29.0,-66.0,SS,1979-10-24 18:00:00,40.5,-62.0,65.0
1979298N12283,1979,1979-10-24 12:00:00,12.0,-77.0,TS,1979-10-25 12:00:00,14.8,-78.2,30.0
1979300N04166,1979,1979-10-27 00:00:00,4.1,165.9,TS,1979-11-04 09:00:00,11.3,130.2,140.0
1979300N06095,1979,1979-10-27 00:00:00,5.9,94.5,TS,1979-10-31 12:00:00,13.0,83.0,35.0
1979311N10142,1979,1979-11-07 00:00:00,10.3,141.8,TS,1979-11-10 03:00:00,17.7,128.9,50.0
1979312N25304,1979,1979-11-07 12:00:00,24.5,-56.1,TS,1979-11-08 12:00:00,27.1,-52.7,30.0
1979317N10072,1979,1979-11-13 00:00:00,9.5,71.6,TS,1979-11-16 06:00:00,17.7,70.9,40.0
1979319N09272,1979,1979-11-15 06:00:00,8.5,-88.0,TS,1979-11-16 18:00:00,9.4,-94.1,55.0
1979327N08088,1979,1979-11-23 00:00:00,8.4,87.7,TS,1979-11-23 18:00:00,10.3,85.0,30.0
1979329S07086,1980,1979-11-25 00:00:00,-7.0,86.0,TS,1979-11-30 00:00:00,-12.8,72.5,100.0
1979333N07169,1979,1979-11-29 00:00:00,6.8,169.0,TS,1979-12-13 03:00:00,20.1,135.3,110.0
1979333N12153,1979,1979-11-29 06:00:00,12.2,152.7,DS,1979-12-01 06:00:00,19.7,151.5,30.0
1979343S08093,1980,1979-12-09 00:00:00,-8.0,93.0,TS,1979-12-16 18:00:00,-10.6,84.2,110.0
1979344S12170,1980,1979-12-09 12:00:00,-12.0,170.0,TS,1979-12-12 00:00:00,-19.3,190.3,55.0
1979350N07153,1979,1979-12-16 05:00:00,6.5,152.5,TS,1979-12-22 15:00:00,14.2,119.1,58.0
1979350S17053,1980,1979-12-15 12:00:00,-17.0,53.0,TS,1979-12-15 12:00:00,-17.0,53.0,35.0
1979357S10095,1980,1979-12-23 00:00:00,-9.8,94.9,TS,1979-12-28 06:00:00,-15.4,92.7,70.0
1980001S13173,1980,1980-01-01 00:00:00,-12.5,172.5,TS,1980-01-03 12:00:00,-15.0,175.0,65.0
1980002S15081,1980,1980-01-01 12:00:00,-15.2,80.5,NR,1980-01-02 00:00:00,-14.0,80.0,29.0
1980003S15137,1980,1980-01-02 18:00:00,-14.9,136.6,TS,1980-01-07 03:00:00,-22.0,150.2,60.0
1980005S11059,1980,1980-01-05 06:00:00,-11.0,59.0,TS,1980-01-05 06:00:00,-11.0,59.0,25.0
1980005S14120,1980,1980-01-04 12:00:00,-13.6,120.2,TS,1980-01-09 12:00:00,-19.7,119.4,115.0
1980009S14066,1980,1980-01-08 12:00:00,-13.6,66.4,TS,1980-01-08 12:00:00,-13.6,66.4,20.0
1980010S20043,1980,1980-01-10 06:00:00,-20.3,42.7,NR,1980-01-12 06:00:00,-20.3,51.0,29.0
1980010S22048,1980,1980-01-10 06:00:00,-22.0,47.5,NR,1980-01-11 06:00:00,-26.0,47.2,29.0
1980015S18060,1980,1980-01-15 06:00:00,-18.0,60.0,NR,1980-01-25 12:00:00,-20.8,52.4,70.0
1980018S10130,1980,1980-01-18 00:00:00,-10.1,130.4,TS,1980-01-23 00:00:00,-18.0,103.0,100.0
1980021S10090,1980,1980-01-21 00:00:00,-9.7,89.7,TS,1980-01-27 00:00:00,-19.0,110.9,60.0
1980024S11076,1980,1980-01-24 06:00:00,-11.0,76.0,TS,1980-01-24 06:00:00,-11.0,76.0,29.0
1980027S11129,1980,1980-01-27 00:00:00,-10.5,129.4,TS,1980-01-31 18:00:00,-18.6,118.0,110.0
1980032S14071,1980,1980-02-01 06:00:00,-14.0,71.0,TS,1980-02-03 18:00:00,-19.6,60.7,100.0
1980033S12161,1980,1980-02-02 00:00:00,-12.2,161.0,TS,1980-02-03 12:00:00,-15.0,170.4,40.0
1980042S17149,1980,1980-02-11 00:00:00,-17.3,148.8,TS,1980-02-13 03:00:00,-19.6,159.0,55.0
1980043S16131,1980,1980-02-12 00:00:00,-16.3,130.9,TS,1980-02-17 00:00:00,-19.5,120.3,110.0
1980051S12102,1980,1980-02-20 00:00:00,-11.6,102.3,TS,1980-02-25 06:00:00,-17.3,89.9,105.0
1980052S16155,1980,1980-02-21 00:00:00,-16.0,155.0,TS,1980-02-23 03:00:00,-21.0,151.6,100.0
1980056S15059,1980,1980-02-25 06:00:00,-14.6,59.0,TS,1980-02-25 12:00:00,-14.6,59.3,60.0
1980068S13068,1980,1980-03-08 00:00:00,-12.5,67.5,TS,1980-03-13 00:00:00,-19.2,57.8,100.0
1980069S12161,1980,1980-03-09 00:00:00,-12.0,161.0,TS,1980-03-13 06:00:00,-23.9,165.8,70.0
1980073S09133,1980,1980-03-12 18:00:00,-9.2,132.8,TS,1980-03-26 03:00:00,-18.7,99.7,110.0
1980075S11072,1980,1980-03-14 12:00:00,-10.8,71.5,TS,1980-03-16 06:00:00,-12.6,64.9,40.0
1980076N06148,1980,1980-03-16 00:00:00,6.0,147.8,DS,1980-03-23 00:00:00,11.2,127.5,30.0
1980081S12170,1980,1980-03-21 00:00:00,-12.0,169.5,TS,1980-03-24 03:00:00,-17.1,180.2,58.0
1980082S19118,1980,1980-03-21 12:00:00,-19.0,117.5,TS,1980-03-22 12:00:00,-16.0,113.5,45.0
1980085S09170,1980,1980-03-25 00:00:00,-9.0,170.0,TS,1980-03-27 03:00:00,-15.4,183.6,58.0
1980085S11135,1980,1980-03-25 00:00:00,-11.0,134.5,TS,,,,
1980088S14140,1980,1980-03-27 12:00:00,-14.3,139.8,TS,1980-03-29 00:00:00,-12.2,138.1,40.0
1980092S15183,1980,1980-04-01 00:00:00,-15.2,182.5,TS,1980-04-04 03:00:00,-15.5,178.5,50.0
1980094N02179,1980,1980-04-03 00:00:00,2.3,178.5,DS,1980-04-06 03:00:00,15.3,177.1,60.0
1980126N08150,1980,1980-05-05 00:00:00,8.1,150.1,DS,1980-05-13 09:00:00,16.5,123.4,88.0
1980133N07149,1980,1980-05-11 12:00:00,6.9,148.5,MX,1980-05-16 03:00:00,12.3,141.3,110.0
1980137N04158,1980,1980-05-16 00:00:00,4.0,158.0,DS,1980-05-24 03:00:00,13.0,125.7,55.0
1980140N16116,1980,1980-05-19 00:00:00,16.3,115.9,MX,1980-05-23 03:00:00,20.1,114.8,55.0
1980161N09249,1980,1980-06-09 00:00:00,8.9,-111.0,TS,1980-06-12 00:00:00,12.8,-118.7,100.0
1980169N12250,1980,1980-06-16 18:00:00,11.8,-109.9,TS,1980-06-17 00:00:00,12.3,-110.5,50.0
1980171N06142,1980,1980-06-19 00:00:00,6.0,141.8,MX,1980-06-25 09:00:00,15.3,113.4,50.0
1980177N13259,1980,1980-06-25 06:00:00,13.5,-101.4,TS,1980-06-26 18:00:00,15.3,-108.3,65.0
1980181N10130,1980,1980-06-28 18:00:00,10.0,130.0,DS,,,,
1980183N13250,1980,1980-07-01 00:00:00,13.2,-110.4,TS,1980-07-02 12:00:00,13.3,-120.0,45.0
1980187N09146,1980,1980-07-05 00:00:00,8.7,145.5,DS,1980-07-09 12:00:00,20.3,122.3,70.0
1980194N16252,1980,1980-07-12 00:00:00,15.6,-107.7,TS,1980-07-12 06:00:00,15.7,-108.8,40.0
1980197N07154,1980,1980-07-15 00:00:00,7.2,153.5,DS,1980-07-20 09:00:00,16.3,124.4,100.0
1980197N15133,1980,1980-07-14 18:00:00,14.5,132.5,DS,1980-07-17 00:00:00,15.4,117.6,30.0
1980199N31284,1980,1980-07-17 00:00:00,30.5,-76.5,TS,1980-07-17 06:00:00,30.2,-77.2,25.0
1980200N13249,1980,1980-07-18 06:00:00,13.1,-111.0,TS,1980-07-20 18:00:00,17.3,-115.7,45.0
1980200N25270,1980,1980-07-17 12:00:00,25.0,-90.0,TS,1980-07-18 06:00:00,25.7,-91.2,30.0
1980201N08155,1980,1980-07-19 00:00:00,7.5,155.2,TS,1980-07-24 15:00:00,15.8,124.0,130.0
1980204N23287,1980,1980-07-22 00:00:00,23.2,-73.5,TS,1980-07-22 18:00:00,26.2,-76.2,30.0
1980208N23153,1980,1980-07-26 06:00:00,22.5,152.8,MX,1980-08-02 21:00:00,25.3,144.4,78.0
1980210N17251,1980,1980-07-28 06:00:00,16.8,-109.0,TS,1980-07-29 18:00:00,19.9,-114.5,65.0
1980213N11256,1980,1980-07-31 00:00:00,11.0,-103.9,TS,1980-08-04 06:00:00,18.6,-116.7,90.0
1980214N11330,1980,1980-07-31 12:00:00,11.0,-30.0,DS,1980-08-07 18:00:00,21.8,-86.4,165.0
1980219N15165,1980,1980-08-06 00:00:00,15.1,164.6,DS,1980-08-10 15:00:00,22.1,155.1,110.0
1980219N15258,1980,1980-08-05 18:00:00,14.9,-102.1,TS,1980-08-08 18:00:00,19.6,-110.3,85.0
1980225N11145,1980,1980-08-12 00:00:00,10.9,144.9,DS,1980-08-14 18:00:00,14.4,125.1,20.0
1980226N15339,1980,1980-08-13 00:00:00,15.0,-21.0,TS,1980-08-13 18:00:00,16.7,-25.9,30.0
1980227N13325,1980,1980-08-14 00:00:00,12.7,-35.5,TS,1980-08-16 06:00:00,23.7,-38.9,85.0
1980234N36287,1980,1980-08-20 12:00:00,36.0,-73.0,SS,1980-08-23 06:00:00,38.9,-66.7,70.0
1980236N13255,1980,1980-08-22 18:00:00,13.3,-104.7,TS,1980-08-25 00:00:00,16.7,-114.1,100.0
1980236N15144,1980,1980-08-23 00:00:00,15.2,143.6,MX,1980-08-27 12:00:00,24.3,122.8,95.0
1980238N16328,1980,1980-08-25 00:00:00,15.9,-31.6,TS,1980-08-26 18:00:00,15.3,-43.0,30.0
1980240N17119,1980,1980-08-26 18:00:00,17.2,119.0,DS,,,,
1980243N09134,1980,1980-08-30 06:00:00,9.0,133.5,DS,,,,
1980245N16322,1980,1980-09-01 00:00:00,15.6,-38.0,TS,1980-09-08 00:00:00,40.2,-59.0,70.0
1980246N05151,1980,1980-09-01 18:00:00,4.9,150.8,MX,1980-09-10 15:00:00,29.0,130.5,83.0
1980248N11114,1980,1980-09-03 18:00:00,10.5,114.0,TS,,,,
1980249N18336,1980,1980-09-04 12:00:00,17.7,-24.0,TS,1980-09-08 06:00:00,30.4,-42.5,65.0
1980249N28269,1980,1980-09-04 18:00:00,28.3,-90.6,TS,1980-09-05 18:00:00,29.4,-93.4,50.0
1980250N13341,1980,1980-09-06 00:00:00,12.5,-19.0,TS,1980-09-09 00:00:00,12.8,-29.8,100.0
1980254N14112,1980,1980-09-10 00:00:00,13.5,112.0,DS,1980-09-15 15:00:00,19.9,107.3,63.0
1980256N10154,1980,1980-09-12 06:00:00,10.1,153.7,MX,1980-09-18 09:00:00,30.9,139.3,65.0
1980257N17133,1980,1980-09-13 06:00:00,17.2,132.7,TS,1980-09-17 15:00:00,20.9,122.7,123.0
1980260N13256,1980,1980-09-16 06:00:00,12.7,-103.8,TS,1980-09-18 18:00:00,17.0,-113.9,120.0
1980265N15283,1980,1980-09-20 12:00:00,14.6,-77.2,TS,1980-09-22 12:00:00,17.8,-87.8,60.0
1980266N16257,1980,1980-09-21 18:00:00,16.2,-103.1,TS,1980-09-22 18:00:00,16.8,-107.4,35.0
1980269N15147,1980,1980-09-25 00:00:00,15.3,147.0,MX,1980-09-29 06:00:00,27.9,143.9,55.0
1980270N13165,1980,1980-09-26 00:00:00,12.8,165.1,DS,1980-10-01 21:00:00,26.0,148.9,105.0
1980275N34340,1980,1980-10-01 00:00:00,33.6,-20.0,ET,1980-10-06 18:00:00,28.1,-31.1,90.0
1980277N09157,1980,1980-10-02 12:00:00,9.4,156.5,TS,1980-10-09 09:00:00,19.3,136.5,148.0
1980282N19162,1980,1980-10-08 06:00:00,19.1,162.0,MX,1980-10-13 06:00:00,27.2,140.3,35.0
1980284N09092,1980,1980-10-10 06:00:00,8.8,92.3,TS,1980-10-16 12:00:00,8.6,83.8,35.0
1980285N13252,1980,1980-10-11 00:00:00,12.5,-108.2,TS,1980-10-11 12:00:00,13.3,-109.5,45.0
1980290N10088,1980,1980-10-16 00:00:00,10.0,88.0,TS,,,,
1980290N16275,1980,1980-10-16 00:00:00,16.2,-85.2,TS,1980-10-16 06:00:00,16.2,-85.5,25.0
1980296N05165,1980,1980-10-22 00:00:00,4.9,164.9,DS,1980-11-04 03:00:00,14.9,124.3,123.0
1980300N08137,1980,1980-10-26 00:00:00,7.7,136.8,DS,1980-10-31 00:00:00,15.8,114.8,45.0
1980302N17250,1980,1980-10-28 06:00:00,16.9,-109.9,TS,1980-10-28 06:00:00,16.9,-109.9,35.0
1980308S05102,1981,1980-11-03 00:00:00,-4.9,102.0,TS,1980-11-08 00:00:00,-10.5,88.9,105.0
1980313N14277,1980,1980-11-07 18:00:00,13.6,-82.6,DS,1980-11-12 00:00:00,24.1,-87.4,85.0
1980317N09118,1980,1980-11-12 00:00:00,8.7,117.7,DS,,,,
1980317N11075,1980,1980-11-12 02:00:00,11.3,74.8,DS,1980-11-17 00:00:00,15.3,67.3,35.0
1980318N13280,1980,1980-11-12 12:00:00,13.0,-80.0,TS,1980-11-13 12:00:00,15.0,-82.4,30.0
1980323N04180,1980,1980-11-18 06:00:00,4.3,180.1,MX,1980-11-22 21:00:00,15.6,145.2,100.0
1980327S09082,1981,1980-11-22 06:00:00,-9.0,81.8,TS,,,,
1980329S08095,1981,1980-11-24 06:00:00,-7.7,95.0,TS,,,,
1980330N36314,1980,1980-11-25 00:00:00,36.0,-46.0,SS,1980-11-26 06:00:00,37.0,-44.2,75.0
1980332S16214,1981,1980-11-27 00:00:00,-16.2,-146.3,TS,1980-11-29 00:00:00,-20.0,-139.2,40.0
1980338N09085,1980,1980-12-03 00:00:00,9.4,84.7,TS,,,,
1980345N09092,1980,1980-12-10 08:00:00,8.9,92.0,TS,1980-12-16 06:00:00,8.5,85.9,35.0
1980347S11122,1981,1980-12-12 00:00:00,-10.8,122.3,TS,1980-12-14 00:00:00,-13.7,117.4,55.0
1980348S11116,1981,1980-12-13 00:00:00,-11.1,116.2,TS,1980-12-16 18:00:00,-16.4,106.0,110.0
1980349N10138,1980,1980-12-14 00:00:00,9.8,138.0,MX,1980-12-16 09:00:00,12.9,128.3,50.0
1980349S09100,1981,1980-12-14 00:00:00,-8.6,99.6,TS,1980-12-16 12:00:00,-9.7,103.7,50.0
1980352S13059,1981,1980-12-17 00:00:00,-12.9,59.2,TS,,,,
1980355S10117,1981,1980-12-20 00:00:00,-10.1,117.4,TS,1980-12-24 18:00:00,-11.1,102.4,40.0
1980357S11127,1981,1980-12-22 00:00:00,-10.6,127.0,TS,1980-12-26 00:00:00,-14.6,111.9,100.0
1980364S22036,1981,1980-12-28 12:00:00,-22.0,36.0,TS,,,,
1981003S11059,1981,1981-01-03 06:00:00,-11.2,59.0,TS,1981-01-07 06:00:00,-19.9,56.2,105.0
1981011S12185,1981,1981-01-11 00:00:00,-11.8,185.0,NR,1981-01-14 18:00:00,-19.2,178.1,75.0
1981012S12110,1981,1981-01-12 00:00:00,-11.8,110.1,TS,1981-01-18 00:00:00,-19.0,114.6,110.0
1981015S09078,1981,1981-01-14 12:00:00,-9.2,77.9,TS,1981-01-16 00:00:00,-13.1,79.7,45.0
1981016S15080,1981,1981-01-16 06:00:00,-15.2,79.5,TS,,,,
1981022S13155,1981,1981-01-21 18:00:00,-12.8,154.7,TS,1981-01-25 18:00:00,-16.2,162.6,25.0
1981028S12069,1981,1981-01-28 00:00:00,-11.7,69.0,TS,1981-01-30 00:00:00,-16.8,68.6,45.0
1981030S17190,1981,1981-01-30 00:00:00,-17.0,189.8,NR,1981-01-30 12:00:00,-18.2,189.7,40.0
1981039S09178,1981,1981-02-08 00:00:00,-9.0,178.0,NR,1981-02-12 06:00:00,-20.0,166.7,75.0
1981039S14153,1981,1981-02-08 06:00:00,-13.7,153.3,NR,1981-02-11 03:00:00,-16.5,138.4,55.0
1981047S18181,1981,1981-02-16 00:00:00,-18.0,-179.0,NR,1981-02-19 12:00:00,-22.0,-160.4,50.0
1981048S12055,1981,1981-02-16 12:00:00,-12.4,54.8,TS,1981-02-20 00:00:00,-15.9,43.7,55.0
1981051S14181,1981,1981-02-20 00:00:00,-14.4,-179.4,TS,1981-02-22 00:00:00,-18.4,-162.8,55.0
1981054S12181,1981,1981-02-22 12:00:00,-12.0,180.5,NR,1981-02-26 12:00:00,-16.6,198.8,40.0
1981055S19120,1981,1981-02-24 00:00:00,-19.3,120.2,TS,1981-02-28 18:00:00,-16.7,106.1,105.0
